# QE calc. on diamond
# Vol(Ang^3)   Energy (eV)
9.076937052599999944e+00 -3.111381020880525057e+02
9.530783905230002517e+00 -3.115955903499831265e+02
9.984630757859999761e+00 -3.119103387127655651e+02
1.043847761049000766e+01 -3.121077011112025161e+02
1.089232446312000313e+01 -3.122085552074511270e+02
1.134617131575000037e+01 -3.122301822711198156e+02
1.180001816837999762e+01 -3.121868831089421974e+02
1.225386502100999842e+01 -3.120906095049396640e+02
1.270771187364000099e+01 -3.119513133424764533e+02
1.316155872626999290e+01 -3.117773237540400260e+02
1.361540557890000436e+01 -3.115756203235349631e+02
