# QE calc. on gan
# Vol(Ang^3)   Energy (eV)
1.878437562752198531e+01 -5.920252099690390423e+03
1.972359440889807303e+01 -5.920523555693840535e+03
2.066281319027418206e+01 -5.920700040294063001e+03
2.160203197165027689e+01 -5.920800679828550528e+03
2.254125075302637171e+01 -5.920840629133316725e+03
2.348046953440248075e+01 -5.920831974280565191e+03
2.441968831577856491e+01 -5.920784408373397127e+03
2.535890709715467395e+01 -5.920705742575610202e+03
2.629812587853076877e+01 -5.920602337820294451e+03
2.723734465990686360e+01 -5.920479331480668407e+03
2.817656344128298684e+01 -5.920341013839569314e+03
