# QE calc. on mos2
# Vol(Ang^3)   Energy (eV)
1.049208502726579866e+02 -5.102936972653862540e+03
1.101668927862909015e+02 -5.103528598752272956e+03
1.154129352999238733e+02 -5.103906243779836586e+03
1.206589778135567457e+02 -5.104109737447285625e+03
1.259050203271896180e+02 -5.104171035851435590e+03
1.311510628408225898e+02 -5.104116162599244490e+03
1.363971053544554195e+02 -5.103966702440679910e+03
1.416431478680883629e+02 -5.103740810811055781e+03
1.468891903817213063e+02 -5.103453626627731865e+03
1.521352328953539654e+02 -5.103117904410550182e+03
1.573812754089871362e+02 -5.102744312246500158e+03
