# QE calc. on graphite
# Vol(Ang^3)   Energy (eV)
3.664253916143335488e+01 -6.230025780541664062e+02
3.847466611950500948e+01 -6.236504868183960753e+02
4.030679307757666407e+01 -6.240961917347715371e+02
4.213892003564833999e+01 -6.243749541308469588e+02
4.397104699371999459e+01 -6.245153971170831255e+02
4.580317395179169182e+01 -6.245409200345799263e+02
4.763530090986334642e+01 -6.244708135775871369e+02
4.946742786793497260e+01 -6.243210180387162609e+02
5.129955482600666983e+01 -6.241048027771956868e+02
5.313168178407833153e+01 -6.238334361631410729e+02
5.496380874215004297e+01 -6.235162428575183640e+02
