# QE calc. on ws2
# Vol(Ang^3)   Energy (eV)
1.001757542708109270e+02 -5.637612727004108820e+03
1.051845419843514975e+02 -5.638723509435249980e+03
1.101933296978921106e+02 -5.639442142899113605e+03
1.152021174114326385e+02 -5.639847431427318043e+03
1.202109051249731522e+02 -5.640001822288639232e+03
1.252196928385137653e+02 -5.639955147962463343e+03
1.302284805520542363e+02 -5.639747420339741439e+03
1.352372682655948495e+02 -5.639410858787425241e+03
1.402460559791354342e+02 -5.638971591404188075e+03
1.452548436926757631e+02 -5.638450844157900065e+03
1.502636314062165752e+02 -5.637866047164440715e+03
