# QE calc. on cdse
# Vol(Ang^3)   Energy (eV)
9.591469509274006100e+01 -4.294499850084996979e+03
1.007104298473770001e+02 -4.295329308032214612e+03
1.055061646020140671e+02 -4.295804836897421410e+03
1.103018993566510346e+02 -4.296041929548984626e+03
1.150976341112880021e+02 -4.296116665206600373e+03
1.198933688659250834e+02 -4.296080221408360558e+03
1.246891036205620082e+02 -4.295967694308717910e+03
1.294848383751989331e+02 -4.295803593201121657e+03
1.342805731298359717e+02 -4.295605305071405382e+03
1.390763078844728966e+02 -4.295385246474027554e+03
1.438720426391101341e+02 -4.295152473765709146e+03
