# QE calc. on zinc_oxide
# Vol(Ang^3)   Energy (eV)
3.977497067519539797e+01 -1.342918249142301829e+04
4.176371920895515188e+01 -1.342956100190864345e+04
4.375246774271493422e+01 -1.342979337243270857e+04
4.574121627647470945e+01 -1.342991027675555961e+04
4.772996481023444915e+01 -1.342993564198308741e+04
4.971871334399424569e+01 -1.342988828859682872e+04
5.170746187775397829e+01 -1.342978315687103532e+04
5.369621041151376772e+01 -1.342963214879289990e+04
5.568495894527355716e+01 -1.342944479882315500e+04
5.767370747903328976e+01 -1.342922880519835599e+04
5.966245601279310762e+01 -1.342899041728492011e+04
