# QE calc. on silicon
# Vol(Ang^3)   Energy (eV)
3.200291371780001271e+01 -2.594434949131999133e+02
3.360305940369001831e+01 -2.597278561875626792e+02
3.520320508958000971e+01 -2.599248769470752904e+02
3.680335077547001532e+01 -2.600510520523523041e+02
3.840349646135998540e+01 -2.601197059656743704e+02
4.000364214725001233e+01 -2.601416394295253554e+02
4.160378783314002504e+01 -2.601256633539441054e+02
4.320393351903000223e+01 -2.600789977354115194e+02
4.480407920492001494e+01 -2.600075817305701662e+02
4.640422489080998503e+01 -2.599163245451832154e+02
4.800437057670002616e+01 -2.598092858456096224e+02
