# QE calc. on zinc_oxide
# Vol(Ang^3)   Energy (eV)
3.977497067519539797e+01 -1.342850333609880909e+04
4.176371920895515188e+01 -1.342916856572520919e+04
4.375246774271493422e+01 -1.342959525940824824e+04
4.574121627647470945e+01 -1.342983154306536926e+04
4.772996481023444915e+01 -1.342991804791862160e+04
4.971871334399424569e+01 -1.342988828859682872e+04
5.170746187775397829e+01 -1.342976946002096702e+04
5.369621041151376772e+01 -1.342958335524414906e+04
5.568495894527355716e+01 -1.342934729335980592e+04
5.767370747903328976e+01 -1.342907501774947195e+04
5.966245601279310762e+01 -1.342877742031377056e+04
