# QE calc. on bn_hex
# Vol(Ang^3)   Energy (eV)
3.370607434177445327e+01 -7.222659574833912757e+02
3.539137805886318233e+01 -7.229616095730115148e+02
3.707668177595189718e+01 -7.234662283599681132e+02
3.876198549304062624e+01 -7.238126796176369453e+02
4.044728921012931977e+01 -7.240276472372072476e+02
4.213259292721806304e+01 -7.241330233212266876e+02
4.381789664430677789e+01 -7.241468271120339750e+02
4.550320036139549984e+01 -7.240840156188847914e+02
4.718850407848423600e+01 -7.239570347845315155e+02
4.887380779557292954e+01 -7.237762872489120127e+02
5.055911151266169412e+01 -7.235506145348721248e+02
