# QE calc. on silicon
# Vol(Ang^3)   Energy (eV)
3.200291371780001271e+01 -2.592042822227192005e+02
3.360305940369001831e+01 -2.595857022855659579e+02
3.520320508958000971e+01 -2.598506271487181607e+02
3.680335077547001532e+01 -2.600204076802982627e+02
3.840349646135998540e+01 -2.601125910051350161e+02
4.000364214725001233e+01 -2.601416394295253554e+02
4.160378783314002504e+01 -2.601195285474515799e+02
4.320393351903000223e+01 -2.600562083374809959e+02
4.480407920492001494e+01 -2.599599808567741093e+02
4.640422489080998503e+01 -2.598378150767958346e+02
4.800437057670002616e+01 -2.596955421249946312e+02
