# QE calc. on bn_hex
# Vol(Ang^3)   Energy (eV)
3.370607434177445327e+01 -7.204716438654019157e+02
3.539137805886318233e+01 -7.217562292148862753e+02
3.707668177595189718e+01 -7.227097425005779314e+02
3.876198549304062624e+01 -7.233924223792818111e+02
4.044728921012931977e+01 -7.238534185967635040e+02
4.213259292721806304e+01 -7.241330233212266876e+02
4.381789664430677789e+01 -7.242643971613911162e+02
4.550320036139549984e+01 -7.242748091892566435e+02
4.718850407848423600e+01 -7.241868300232270030e+02
4.887380779557292954e+01 -7.240190936108029973e+02
5.055911151266169412e+01 -7.237870956105833784e+02
