# QE calc. on bn_cubic
# Vol(Ang^3)   Energy (eV)
9.534859103064542651e+00 -3.618988849100661582e+02
1.001160205821777183e+01 -3.621919268879959191e+02
1.048834501337099567e+01 -3.623911686406596004e+02
1.096508796852421952e+01 -3.625133319716133542e+02
1.144183092367744337e+01 -3.625719433876628273e+02
1.191857387883067787e+01 -3.625780470371208821e+02
1.239531683398390349e+01 -3.625406810450812145e+02
1.287205978913712912e+01 -3.624673384742621920e+02
1.334880274429036007e+01 -3.623642146764854033e+02
1.382554569944358391e+01 -3.622364848487911786e+02
1.430228865459681664e+01 -3.620884810434910150e+02
