# QE calc. on mgo
# Vol(Ang^3)   Energy (eV)
1.542350260593876321e+01 -2.143951679191392031e+03
1.619467773623568974e+01 -2.144134862962209354e+03
1.696585286653263580e+01 -2.144254459035152195e+03
1.773702799682957121e+01 -2.144322973354074747e+03
1.850820312712650306e+01 -2.144350292358963543e+03
1.927937825742344202e+01 -2.144344298915610580e+03
2.005055338772037743e+01 -2.144311291915152196e+03
2.082172851801730573e+01 -2.144256358525803080e+03
2.159290364831425890e+01 -2.144183633517340695e+03
2.236407877861119076e+01 -2.144096464842379646e+03
2.313525390890813682e+01 -2.143997625204878659e+03
