# QE calc. on bn_cubic
# Vol(Ang^3)   Energy (eV)
9.534859103064542651e+00 -3.580846791114357188e+02
1.001160205821777183e+01 -3.603047785046400691e+02
1.048834501337099567e+01 -3.615583857344471994e+02
1.096508796852421952e+01 -3.622202176114025178e+02
1.144183092367744337e+01 -3.625135653092299322e+02
1.191857387883067787e+01 -3.625780470371208821e+02
1.239531683398390349e+01 -3.625033234885706293e+02
1.287205978913712912e+01 -3.623475945074479796e+02
1.334880274429036007e+01 -3.621480556064724965e+02
1.382554569944358391e+01 -3.619273157720996892e+02
1.430228865459681664e+01 -3.616977983616333177e+02
